Wavelength(um),S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
0.555,1.000446055,1.006802721,1.011232598,1.008017584,1.00203787,1.01418485,1.009413655,1.008146879,1.005223948,1.007152261,1.010967568,1.008838118,1.006583646,1.006391679,1.006666453,1.004260702,1.002880424,1.004064178,1.001026273,1.005982884,1.006366435,1.008977647,1.024126323,1.011548508,1.039397835,1.004226456,1.019133809,1.001259302,0.999246231,1.012292359,1.002391888,1.002821152,1.001436374,1.021017039,1.009543172,1.040297092,1.012588701,1.007232206,1.020798495,1.000802667,0.997959504,1.010666277,1.001792704,1.004219847,1.003636731,1.038512377,1.013188769,1.00170068,1.018614106,1.02189781,1.012890232,1.015190484,1.006641296,1.009414929,1.003337327,1.010397227,1.014517468,0.99913387,1.000316506,1.013185157,0.997811816,1.008498879,1.006626905,1.001388889,1.001135377,1.005899705,1.003839509,1.000780488,0.998083825,1.001797576,0.999013807,1.003516624,1.003273351,1.01246324,1.000987078,1,1.003478811,1.001198322,1.000932256,1.004628461,1.004314834,1.006201346,1.006329114,1.008752735,1.008422919,1.003778338,1.004185242,1.004689042,1.018485097,0.994191242,1.006770071,1.009665294,1.01315314,1.003320529,1.006241331,1.003444278,1.004223711,1.008349537,1.002866093,1.003625715,1.008967284,1.020586984,0.999754517,1.009959399,1.006168425,1.001624064,1.033884388,1.001852037,1.013912794,0.999267846
0.56,1.001784221,1.00876108,1.024436876,1.012790454,1.005745662,1.02852944,1.018441767,1.016272862,1.010811302,1.015514358,1.020723994,1.022756651,1.010779325,1.013617055,1.010768886,1.007456228,1.005760847,1.007521762,1.004464286,1.012571631,1.009601837,1.015756687,1.044565566,1.024884286,1.07879567,1.006987287,1.038267618,1.004808243,1.000690955,1.024318937,1.004783775,1.008463456,1.002872748,1.042034078,1.018007552,1.080594185,1.025177403,1.014464411,1.04201505,1.001605335,0.999686078,1.022306643,1.003585408,1.008439693,1.003737751,1.068733478,1.025163848,1.002267574,1.037228211,1.043891663,1.020140987,1.030943578,1.009602855,1.014794889,1.006118432,1.015195948,1.029034937,0.998838118,1.000870391,1.023544924,0.995623632,1.017727723,1.009774685,1.001190476,1.001669672,1.01179941,1.006911115,1.003707317,0.998246041,1.002139971,0.999260355,1.006447144,1.006546701,1.027587173,1.001974156,1,1.003478811,1.002396645,1.0019422,1.008583691,1.008034519,1.011479087,1.012658228,1.016908693,1.016845838,1.007304786,1.008188518,1.009378085,1.036970194,0.986148347,1.013540142,1.021478432,1.02616174,1.005273781,1.013176144,1.006888555,1.004806292,1.016699074,1.00539892,1.00753033,1.018821443,1.040153126,0.999509034,1.019918798,1.01233685,1.003248129,1.066236041,1.003704074,1.025817556,0.998535692
0.565,1.009311402,1.007730365,1.032024855,1.016977182,1.0060287,1.033800837,1.027726908,1.019801696,1.015081312,1.022310785,1.028461849,1.03345859,1.014327799,1.015641748,1.015352072,1.011983223,1.008926718,1.009978466,1.004874795,1.017443768,1.016724939,1.023739727,1.064283424,1.030154438,1.114507758,1.008043901,1.055716529,1.005380653,1.000942211,1.032093023,1.005261148,1.012203123,1.00479078,1.057183584,1.02323555,1.117477876,1.035776486,1.018590286,1.062395485,1.001543591,0.999058233,1.034141827,1.005409935,1.009239243,1.004040812,1.107366018,1.032688729,1.003117914,1.054494793,1.060891279,1.03121853,1.046294808,1.015229817,1.017933199,1.00864282,1.016795521,1.03706848,0.997359359,1.000633012,1.032586174,0.993070751,1.027842953,1.016732936,1.00244709,1.002070393,1.012220818,1.008446919,1.005073171,0.995234909,1.003338355,1.001232742,1.007139812,1.008991647,1.032208374,1.001749821,1,1.006008855,1.002733673,1.002408328,1.012538921,1.014878738,1.020715134,1.019694826,1.025064651,1.025434999,1.011335013,1.013465563,1.011846002,1.051244189,0.982573727,1.020661681,1.03329157,1.03678543,1.006445732,1.017163662,1.008968763,1.008447422,1.02218918,1.00939812,1.009064287,1.024832479,1.05572097,0.999459937,1.027044222,1.017119614,1.003601186,1.095905408,1.004867855,1.037148594,0.998596705
0.57,1.009813214,1.010564832,1.035131744,1.018379736,1.007811837,1.035781604,1.030586345,1.025550744,1.013945671,1.025726791,1.036536132,1.042807756,1.016403321,1.01512565,1.016057178,1.013181546,1.014220469,1.011585939,1.007235222,1.019640017,1.019438501,1.027377899,1.081756973,1.037945099,1.150219846,1.009305021,1.073165439,1.005724098,1.001570352,1.042657807,1.00573852,1.016926912,1.006708812,1.07233309,1.029334882,1.154361568,1.04637557,1.022716161,1.08277592,1.001481847,0.999372155,1.042518995,1.007234462,1.010038793,1.005051015,1.134703196,1.042721903,1.002834467,1.071761374,1.078467153,1.035448137,1.055698441,1.016784635,1.019502354,1.011295567,1.040255932,1.045102023,0.996070727,1.000237379,1.041627425,0.99051787,1.036550394,1.02203446,1.003505291,1.004541508,1.018120523,1.00883087,1.005658537,0.994292029,1.003458194,1.000493097,1.008898124,1.011436592,1.040750595,1.001525485,1,1.007748261,1.003070701,1.003029832,1.013801229,1.01874721,1.025465101,1.026731424,1.032027054,1.03402416,1.011502939,1.01701392,1.014313919,1.065518184,0.979445934,1.027783219,1.043493825,1.04451832,1.01224038,1.022884882,1.01104897,1.011797262,1.027679286,1.010664534,1.009552364,1.033109972,1.070182901,0.999410841,1.034169645,1.021902378,1.003954244,1.12294723,1.006031635,1.045826162,0.998657718
0.575,1.009088375,1.01144094,1.040240186,1.022566464,1.008462823,1.037283154,1.036337349,1.029758702,1.01708004,1.029783297,1.037208989,1.050232978,1.019438493,1.017547342,1.020544213,1.018174556,1.013675524,1.014133633,1.00410509,1.023022745,1.024291604,1.036905198,1.099631292,1.045094175,1.178892088,1.009236852,1.08822741,1.008242702,1.00031407,1.048837209,1.007145513,1.019682456,1.006781921,1.082576411,1.033608564,1.187989886,1.053981772,1.027301129,1.099393813,1.003828106,0.998901271,1.048314826,1.007626948,1.012008055,1.004343873,1.161259313,1.047253014,1.004109977,1.083889092,1.09517864,1.045317221,1.069040347,1.02138986,1.021295674,1.0139911,1.025059984,1.053031763,0.994253966,1.000949517,1.051798832,0.990153173,1.04471036,1.025679258,1.002777778,1.005009016,1.019384745,1.009214821,1.00604878,0.992680009,1.001814696,0.999753452,1.009537511,1.013576639,1.048452598,1.002198492,1.002265861,1.007748261,1.003370282,1.003029832,1.01733569,1.021722958,1.026784536,1.034169567,1.038989457,1.042779563,1.012594458,1.021563097,1.020977295,1.078438611,0.977211796,1.032781549,1.052980132,1.051167161,1.016537535,1.029472954,1.013913518,1.01369065,1.034427542,1.014997001,1.011016595,1.038135593,1.084900043,0.999214454,1.039687222,1.026372251,1.003389352,1.148018393,1.00588147,1.055292599,0.99728493
0.58,1.012489546,1.012059369,1.044571907,1.025162236,1.009651581,1.035973292,1.040963855,1.034125993,1.018897066,1.03569014,1.043130131,1.055553885,1.01972862,1.017825241,1.022339028,1.017708541,1.017126842,1.01631737,1.006208949,1.025319971,1.026196316,1.042977543,1.11173453,1.048210439,1.20756433,1.009986707,1.103289381,1.009273039,0.99968593,1.053222591,1.008552506,1.021519486,1.006855029,1.092819731,1.037799261,1.221618205,1.061587974,1.031886097,1.117370401,1.006174364,0.998273426,1.055864017,1.008019433,1.013977316,1.005859178,1.183429464,1.051784125,1.010629252,1.09601681,1.108528621,1.052769386,1.079729947,1.022374578,1.024433983,1.017264248,1.059984004,1.060961504,0.992711832,0.999287862,1.057072895,0.989788476,1.052818187,1.028495693,1.003042328,1.005209377,1.026127265,1.011134575,1.005268293,0.99085508,1.002790522,1,1.010816283,1.015716685,1.057554964,1.0028715,1.004531722,1.009962049,1.003669862,1.003651336,1.019271228,1.029162327,1.03628447,1.04160771,1.044360454,1.051534966,1.014105793,1.025202438,1.027640671,1.091359037,0.979892761,1.037779878,1.058886701,1.056009251,1.019076763,1.035367545,1.016778066,1.017987183,1.041175798,1.017329867,1.013875331,1.047694127,1.096554658,0.999018068,1.045204798,1.030842124,1.00282446,1.168272389,1.005731304,1.062105565,0.995912142
0.585,1.011987733,1.011904762,1.046483838,1.026899728,1.010132745,1.038337433,1.044819277,1.039130616,1.020032706,1.038785895,1.046898129,1.060393807,1.022317443,1.019175037,1.025608154,1.020438053,1.020344613,1.017773195,1.004772167,1.027490975,1.030423211,1.048788148,1.126242385,1.05439714,1.234328736,1.00858925,1.112958401,1.012020607,0.998806533,1.059003322,1.009426851,1.023946989,1.00710446,1.102996751,1.042155927,1.251106195,1.068016187,1.034026544,1.132002508,1.004939491,0.999058233,1.06287746,1.007473136,1.014406704,1.004949995,1.210766643,1.058257141,1.015873016,1.107801937,1.125240108,1.059818731,1.089053207,1.027187111,1.024882313,1.019703063,1.067981872,1.064854084,0.989352937,1.000237379,1.065737427,0.989059081,1.058736118,1.033134526,1.004431217,1.005676885,1.029077118,1.01132655,1.004292683,0.989060567,1.002020133,1.000493097,1.01049659,1.016084865,1.064556785,1.003634243,1.004531722,1.010436433,1.003332834,1.004039776,1.02129092,1.032584437,1.042221929,1.049093656,1.052317486,1.059791644,1.017128463,1.030206533,1.031589339,1.10153131,0.984361037,1.045604351,1.068373009,1.060056371,1.021160232,1.041955617,1.019642614,1.021191378,1.045522132,1.019529427,1.017361595,1.052916831,1.107783922,0.997839749,1.04907115,1.033166458,1.002259568,1.189511714,1.007458204,1.066049914,0.994874924
0.59,1.010649568,1.01046176,1.051233793,1.026250785,1.012170615,1.042235072,1.049060241,1.042643778,1.020486963,1.044835071,1.050060557,1.064993236,1.023611855,1.01826194,1.026729913,1.018906864,1.020941457,1.020229899,1.006568144,1.031126145,1.032536659,1.05423232,1.139948702,1.05476376,1.261093142,1.009168683,1.12262742,1.012936463,0.99830402,1.064451827,1.010301197,1.026768141,1.00735389,1.113173772,1.045765736,1.280594185,1.074444401,1.036166991,1.143812709,1.003704618,0.998273426,1.068381064,1.006926839,1.014836092,1.005152036,1.224885845,1.063192815,1.015447846,1.119587064,1.13388398,1.06163142,1.095643787,1.027312978,1.024658148,1.022505562,1.068515063,1.068746664,0.986078543,0.998971356,1.073836881,0.988329686,1.064289066,1.035950961,1.002579365,1.006144393,1.034555415,1.012862354,1.001756098,0.985725004,1.000154078,0.997287968,1.010123615,1.016453046,1.07099846,1.004396985,1.004531722,1.012333966,1.002995806,1.004816656,1.02238492,1.03749442,1.051721863,1.056579602,1.056693853,1.068048321,1.020990764,1.033845874,1.035538006,1.111703582,0.990169794,1.053428825,1.077859316,1.061501771,1.02571782,1.047330097,1.022507161,1.025633557,1.049868466,1.021795641,1.024264398,1.061982657,1.1161208,0.99666143,1.052937502,1.035490792,1.001694676,1.207028684,1.009185104,1.072504303,0.993837706
0.595,1.010036242,1.013553906,1.055834379,1.02817668,1.010896946,1.042522603,1.053590361,1.045279303,1.023757609,1.048251076,1.051809985,1.069652788,1.025888234,1.01810314,1.029454184,1.02017176,1.023406685,1.022595614,1.007132594,1.03246409,1.038198612,1.058969795,1.150048092,1.060217222,1.280951046,1.009305021,1.133225049,1.015340584,0.996733668,1.067774086,1.011474528,1.028014696,1.007254978,1.125571836,1.048794656,1.305088496,1.078820996,1.039631056,1.155309365,1.003210669,0.997959504,1.074761348,1.009244625,1.016331547,1.00676836,1.245914444,1.065943847,1.011904762,1.125982094,1.149923166,1.070694864,1.105770776,1.030355979,1.026003138,1.024730447,1.049853372,1.07313601,0.982571773,0.999604368,1.082878131,0.986870897,1.071093383,1.041749503,1.003703704,1.005342951,1.03876949,1.012094452,1.001560976,0.984771985,0.998870095,0.995808679,1.010123615,1.018196148,1.075479625,1.005339196,1.004531722,1.012808349,1.004044338,1.006292728,1.024067996,1.043594703,1.053964903,1.062870473,1.06206485,1.075750859,1.021662469,1.039031935,1.044299112,1.119770304,0.99821269,1.059092638,1.086450689,1.061501771,1.031707793,1.052357836,1.026428864,1.030294203,1.057245797,1.023661934,1.028308465,1.064840363,1.123947256,0.99607227,1.056448161,1.037949222,1.000635503,1.222520254,1.0092727,1.077237522,0.993075046
0.6,1.012489546,1.012935477,1.059120511,1.029432698,1.012453653,1.045238171,1.059212851,1.052757506,1.024075588,1.053410668,1.057596555,1.074823388,1.02740582,1.019532336,1.031088747,1.022501831,1.025197218,1.026053198,1.009800903,1.033423371,1.039581485,1.062607967,1.159586406,1.065670684,1.30080895,1.009475442,1.143822677,1.015455066,0.994786432,1.070431894,1.01264786,1.028539562,1.007156066,1.1379699,1.051159703,1.329582807,1.083197592,1.043095122,1.161057692,1.00271672,0.998273426,1.080849406,1.01156241,1.017827001,1.00656632,1.264299447,1.070313132,1.012755102,1.132377124,1.156742221,1.074320242,1.111316509,1.030733578,1.027348128,1.026356324,1.06264996,1.077525357,0.980628261,1.000158253,1.083819928,0.985412108,1.077949841,1.043737575,1.004100529,1.005877246,1.044247788,1.011902476,0.997853659,0.980878804,0.995583099,0.995069034,1.010123615,1.01993925,1.083181627,1.006281407,1.004531722,1.013598988,1.00509287,1.008157241,1.024404612,1.0471656,1.065312046,1.069161345,1.070618659,1.083453397,1.023509656,1.043581112,1.053060217,1.127837025,1.010277033,1.06475645,1.095936997,1.061212691,1.045055017,1.058252427,1.030350566,1.03466356,1.064623127,1.029260815,1.034235114,1.071344107,1.129221608,0.995483111,1.059958821,1.040407652,0.999576331,1.235329538,1.009360296,1.079819277,0.992312386
0.605,1.009311402,1.011956298,1.061151939,1.031400461,1.012821601,1.048624645,1.062168675,1.053948585,1.025983465,1.057573924,1.062777553,1.078280475,1.029302803,1.020167533,1.034998878,1.023100992,1.027584596,1.028054957,1.010621921,1.035872062,1.042295048,1.069701094,1.172250721,1.068603639,1.31940522,1.008521081,1.149876185,1.01625644,0.994535176,1.076146179,1.013610142,1.029786117,1.00719047,1.147749122,1.056719638,1.349557522,1.088022275,1.0427195,1.173913043,1.004939491,1.000313922,1.085622443,1.010772136,1.017901033,1.007475503,1.276375871,1.072578688,1.015164399,1.139388818,1.166154437,1.080563948,1.118308954,1.03259936,1.030934768,1.028003594,1.063982938,1.079490183,0.975959609,0.99778446,1.094933132,0.985776805,1.083581,1.049039099,1.003306878,1.006545115,1.051833123,1.010174698,0.997463415,0.980473265,0.994709991,0.995808679,1.009750639,1.020129093,1.088503011,1.005608399,1.006797583,1.015022138,1.00494308,1.009788689,1.026003534,1.053712245,1.071645336,1.076197943,1.076188582,1.090601795,1.024601175,1.051041761,1.055898322,1.134522833,1.021894549,1.072543472,1.103633435,1.060634531,1.050849665,1.066574202,1.035193016,1.036702592,1.074230813,1.033726588,1.037721378,1.072920773,1.138834538,0.995139434,1.061465454,1.042866083,0.997811044,1.245675498,1.00993593,1.080823293,0.991732764
0.61,1.012266518,1.014172336,1.065901894,1.02817668,1.013727322,1.051947222,1.068883534,1.061311859,1.026619424,1.063267267,1.066881981,1.08411243,1.031668452,1.020802731,1.035511682,1.025697357,1.031295412,1.030845288,1.012931034,1.039027592,1.047122058,1.073156049,1.178582879,1.073507172,1.338001491,1.008452913,1.155929694,1.024728105,0.993530151,1.077607973,1.014572425,1.031754363,1.007224874,1.157528343,1.059333638,1.369532238,1.092846957,1.042343879,1.186036789,1.007162262,1.00125569,1.089811027,1.009981861,1.017975066,1.008788767,1.291696708,1.072740513,1.014314059,1.146400512,1.17479831,1.082779456,1.124658415,1.032458686,1.038780542,1.030399623,1.063183151,1.081455009,0.972579589,1.00110777,1.102467508,0.986141503,1.089681422,1.050695825,1.004034392,1.007212983,1.059418458,1.010942599,0.994926829,0.976772715,0.991200438,0.995808679,1.009963768,1.020318936,1.097045232,1.004935391,1.009063444,1.016919671,1.004793289,1.012041641,1.029117226,1.061597976,1.079561947,1.083234541,1.088521981,1.097750194,1.035768262,1.058775362,1.058736426,1.141208641,1.033958892,1.080330495,1.119026311,1.061429501,1.056709421,1.077149792,1.040035466,1.047844451,1.083838499,1.040458575,1.042881049,1.083464722,1.141982135,0.994795758,1.062972088,1.045324513,0.996045756,1.259798555,1.010511563,1.089285714,0.991153142
0.615,1.015221634,1.015203051,1.074266595,1.029244296,1.014208485,1.059614709,1.073606426,1.065122791,1.030889434,1.067644024,1.069842551,1.08723884,1.032895911,1.021874628,1.038748758,1.026229945,1.032541001,1.033423311,1.016728243,1.041274329,1.052627459,1.080432393,1.182350112,1.076485954,1.353394101,1.008896009,1.162854371,1.02381225,0.993907035,1.08179402,1.016059817,1.032607269,1.007095859,1.164290924,1.060412431,1.386915297,1.096519014,1.044221986,1.189903846,1.011484317,1.003610108,1.094876291,1.010671362,1.018730196,1.010708152,1.30371305,1.072416862,1.012613379,1.150397405,1.180945063,1.086807654,1.130525639,1.034709471,1.041022192,1.031875749,1.060783791,1.083531052,0.969622072,0.999841747,1.109625165,0.983223924,1.095651494,1.053677932,1.004100529,1.008148,1.0674252,1.010750624,0.99004878,0.975566235,0.989865096,0.996055227,1.00879156,1.020629588,1.09984596,1.00511486,1.008308157,1.017077799,1.004830737,1.014449969,1.03206261,1.070971582,1.089061882,1.089879154,1.098866123,1.104455281,1.045256087,1.065326176,1.059723593,1.145337709,1.0487042,1.086138351,1.136209057,1.061212691,1.061852985,1.085124827,1.044025372,1.052432275,1.09161615,1.046324069,1.048459071,1.0895743,1.14878775,0.994059309,1.064446912,1.046799571,0.994421692,1.267188526,1.010749324,1.091006885,0.990176937
0.62,1.013994982,1.016285302,1.076118779,1.032049403,1.015680281,1.064534679,1.078650602,1.072773387,1.030435178,1.074725118,1.07361055,1.09186833,1.034703624,1.02123943,1.042338387,1.02729512,1.036692962,1.036577598,1.020320197,1.043470578,1.054714815,1.08490813,1.191327349,1.079464736,1.368786712,1.008282491,1.169779049,1.026101889,0.992650754,1.084119601,1.01754721,1.033460176,1.006966843,1.171053504,1.063648811,1.404298357,1.100191071,1.046100094,1.19826505,1.015806372,1.004551876,1.097847263,1.011360864,1.019485327,1.012021416,1.316089882,1.075248807,1.015306122,1.154394299,1.185170957,1.096878147,1.137196592,1.034813126,1.043488007,1.033480233,1.069581445,1.085607094,0.966136426,1.001819908,1.115652665,0.980306346,1.101230513,1.056991385,1.003306878,1.010151606,1.07416772,1.012862354,0.990829268,0.972788288,0.985516675,0.995069034,1.007779199,1.02094024,1.106987817,1.005294329,1.00755287,1.01771031,1.004868185,1.016625233,1.033072456,1.073798542,1.095131284,1.096523768,1.109608116,1.111160368,1.050041982,1.071240106,1.06071076,1.149466776,1.063449508,1.091946208,1.144621443,1.058466431,1.064587538,1.091366158,1.048015278,1.057821148,1.099393801,1.051523029,1.052572863,1.095289712,1.150829434,0.993322859,1.065921736,1.048274629,0.992797627,1.2768776,1.010987086,1.095381526,0.989200732
