         0   17216213     4982239735192576        273        235       4551          5         15 0 1 1 1 0          0          0          0 0         14      29115          1        474       2839          0          9 
         0   17216215     4982239735192576        275        235       4570          6         15 0 1 1 1 0          0          0          0 0         14      29115          1        690       2839          0         16 
         0   17216217     4982239735192576        277        235       4589          7         15 0 1 1 1 0          0          0          0 0         14      29115          1       1005       2830          0          9 
         0   17216219     4982239735192576        279        235       4608          8         15 0 1 1 1 0          0          0          0 0         14      29115          1       1396       2830          0        104 
         0   17216220     4982239735192576        280        235       4627          9         15 0 1 1 1 0          0          0          0 0         14      29115          1       1767       2839          0        147 
         0   17216222     4982239751969792        282        235       4647          0         16 0 1 1 1 0          0          0          0 0         14      29115          1        112       2839          0        249 
         0   17216224     4982239751969792        284        235       4666          1         16 0 1 1 1 0          0          0          0 0         14      29115          1        142       2839          0         82 
         0   17216226     4982239751969792        286        235       4686          2         16 0 1 1 1 0          0          0          0 0         14      29115          1        262       2839          0        136 
         0   17216228     4982239751969792        288        235       4705          3         16 0 1 1 1 0          0          0          0 0         14      29115          1        292       2830          0         15 
         0   17216229     4982239751969792        289        235       4724          4         16 0 1 1 1 0          0          0          0 0         14      29125          1        322       2830          0          5 
         0   17216231     4982239751969792        291        235       4743          5         16 0 1 1 1 0          0          0          0 0         14      29125          1        474       2839          0        190 
         0   17216233     4982239768747008        293        235       4762          6         16 0 1 1 1 0          0          0          0 0         14      29125          1        690       2839          0        224 
         0   17216235     4982239768747008        295        235       4781          7         16 0 1 1 1 0          0          0          0 0         14      29125          1       1005       2830          0         78 
         0   17216237     4982239768747008        297        235       4801          8         16 0 1 1 1 0          0          0          0 0         14      29125          1       1396       2839          0        193 
         0   17216238     4982239768747008        298        235       4820          9         16 0 1 1 1 0          0          0          0 0         14      29125          1       1767       2830          0         88 
         0   17216240     4982239768747008        300        235       4840          0         17 0 1 1 1 0          0          0          0 0         14      29135          1        112       2839          0        148 
         0   17216242     4982239785524224        302        235       4859          1         17 0 1 1 1 0          0          0          0 0         14      29135          1        142       2830          0         60 
         0   17216245     4982239785524224        305        235       4878          2         17 0 1 1 1 0          0          0          0 0         14      29135          1        262       2830          0        182 
         0   17216247     4982239785524224        307        235       4897          3         17 0 1 1 1 0          0          0          0 0         14      29135          1        292       2839          0         83 
         0   17216249     4982239785524224        309        235       4916          4         17 0 1 1 1 0          0          0          0 0         14      29135          1        322       2839          0        199 
         0   17216251     4982239785524224        311        235       4935          5         17 0 1 1 1 0          0          0          0 0         14      29145          1        474       2830          0        201 
